# x	y
2.988722	-0.011151
2.993734	-0.006226
2.998747	-0.001252
3.003759	0.003774
3.008772	0.008849
3.013784	0.013974
3.018797	0.019150
3.023810	0.024376
3.028822	0.029653
3.033835	0.034979
3.038847	0.040356
3.043860	0.045783
3.048872	0.051261
3.053885	0.056788
3.058897	0.062366
3.063910	0.067994
3.068922	0.073673
3.073935	0.079401
3.078947	0.085180
3.083960	0.091009
3.088972	0.096889
3.093985	0.102818
3.098997	0.108798
3.104010	0.114828
3.109023	0.120908
3.114035	0.127039
3.119048	0.133220
3.124060	0.139451
3.129073	0.145732
3.134085	0.152064
3.139098	0.158446
3.144110	0.164878
3.149123	0.171360
3.154135	0.177893
3.159148	0.184476
3.164160	0.191109
3.169173	0.197792
3.174185	0.204526
3.179198	0.211310
3.184211	0.218144
3.189223	0.225028
3.194236	0.231963
3.199248	0.238948
3.204261	0.245983
3.209273	0.253068
3.214286	0.260204
3.219298	0.267390
3.224311	0.274626
3.229323	0.281912
3.234336	0.289249
3.239348	0.296636
3.244361	0.304073
3.249373	0.311561
3.254386	0.319098
3.259398	0.326686
3.264411	0.334324
3.269424	0.342013
3.274436	0.349751
3.279449	0.357540
3.284461	0.365379
3.289474	0.373269
3.294486	0.381208
3.299499	0.389198
3.304511	0.397238
3.309524	0.405329
3.314536	0.413469
3.319549	0.421660
3.324561	0.429902
3.329574	0.438193
3.334586	0.446535
3.339599	0.454926
3.344612	0.463369
3.349624	0.471861
3.354637	0.480404
3.359649	0.488997
3.364662	0.497640
3.369674	0.506333
3.374687	0.515077
3.379699	0.523871
3.384712	0.532715
3.389724	0.541609
3.394737	0.550554
3.399749	0.559549
3.404762	0.568594
3.409774	0.577690
3.414787	0.586835
3.419799	0.596031
3.424812	0.605277
3.429825	0.614574
3.434837	0.623920
3.439850	0.633317
3.444862	0.642764
3.449875	0.652262
3.454887	0.661810
3.459900	0.671408
3.464912	0.681056
3.469925	0.690754
3.474937	0.700503
3.479950	0.710302
3.484962	0.720151
3.489975	0.730050
3.494987	0.740000
3.500000	0.750000
