# x	y
-1.875746	-2.357324
-1.860873	-2.398025
-1.846000	-2.438285
-1.831127	-2.478101
-1.816254	-2.517476
-1.801381	-2.556407
-1.786508	-2.594897
-1.771635	-2.632944
-1.756762	-2.670549
-1.741889	-2.707711
-1.727016	-2.744431
-1.712143	-2.780708
-1.697271	-2.816543
-1.682398	-2.851936
-1.667525	-2.886886
-1.652652	-2.921394
-1.637779	-2.955459
-1.622906	-2.989082
-1.608033	-3.022263
-1.593160	-3.055001
-1.578287	-3.087297
-1.563414	-3.119150
-1.548541	-3.150561
-1.533668	-3.181530
-1.518795	-3.212056
-1.503923	-3.242140
-1.489050	-3.271781
-1.474177	-3.300980
-1.459304	-3.329736
-1.444431	-3.358050
-1.429558	-3.385922
-1.414685	-3.413351
-1.399812	-3.440338
-1.384939	-3.466883
-1.370066	-3.492985
-1.355193	-3.518645
-1.340320	-3.543862
-1.325447	-3.568637
-1.310574	-3.592969
-1.295702	-3.616859
-1.280829	-3.640307
-1.265956	-3.663312
-1.251083	-3.685875
-1.236210	-3.707995
-1.221337	-3.729673
-1.206464	-3.750909
-1.191591	-3.771702
-1.176718	-3.792053
-1.161845	-3.811961
-1.146972	-3.831427
-1.132099	-3.850450
-1.117226	-3.869032
-1.102354	-3.887170
-1.087481	-3.904867
-1.072608	-3.922120
-1.057735	-3.938932
-1.042862	-3.955301
-1.027989	-3.971228
-1.013116	-3.986712
-0.998243	-4.001754
-0.983370	-4.016353
-0.968497	-4.030510
-0.953624	-4.044225
-0.938751	-4.057497
-0.923878	-4.070327
-0.909005	-4.082715
-0.894133	-4.094660
-0.879260	-4.106162
-0.864387	-4.117222
-0.849514	-4.127840
-0.834641	-4.138016
-0.819768	-4.147748
-0.804895	-4.157039
-0.790022	-4.165887
-0.775149	-4.174293
-0.760276	-4.182256
-0.745403	-4.189777
-0.730530	-4.196856
-0.715657	-4.203492
-0.700785	-4.209686
-0.685912	-4.215437
-0.671039	-4.220746
-0.656166	-4.225612
-0.641293	-4.230036
-0.626420	-4.234018
-0.611547	-4.237557
-0.596674	-4.240654
-0.581801	-4.243309
-0.566928	-4.245521
-0.552055	-4.247290
-0.537182	-4.248617
-0.522309	-4.249502
-0.507436	-4.249945
-0.492564	-4.249945
-0.477691	-4.249502
-0.462818	-4.248617
-0.447945	-4.247290
-0.433072	-4.245521
-0.418199	-4.243309
-0.403326	-4.240654
-0.388453	-4.237557
-0.373580	-4.234018
-0.358707	-4.230036
-0.343834	-4.225612
-0.328961	-4.220746
-0.314088	-4.215437
-0.299215	-4.209686
-0.284343	-4.203492
-0.269470	-4.196856
-0.254597	-4.189777
-0.239724	-4.182256
-0.224851	-4.174293
-0.209978	-4.165887
-0.195105	-4.157039
-0.180232	-4.147748
-0.165359	-4.138016
-0.150486	-4.127840
-0.135613	-4.117222
-0.120740	-4.106162
-0.105867	-4.094660
-0.090995	-4.082715
-0.076122	-4.070327
-0.061249	-4.057497
-0.046376	-4.044225
-0.031503	-4.030510
-0.016630	-4.016353
-0.001757	-4.001754
0.013116	-3.986712
0.027989	-3.971228
0.042862	-3.955301
0.057735	-3.938932
0.072608	-3.922120
0.087481	-3.904867
0.102354	-3.887170
0.117226	-3.869032
0.132099	-3.850450
0.146972	-3.831427
0.161845	-3.811961
0.176718	-3.792053
0.191591	-3.771702
0.206464	-3.750909
0.221337	-3.729673
0.236210	-3.707995
0.251083	-3.685875
0.265956	-3.663312
0.280829	-3.640307
0.295702	-3.616859
0.310574	-3.592969
0.325447	-3.568637
0.340320	-3.543862
0.355193	-3.518645
0.370066	-3.492985
0.384939	-3.466883
0.399812	-3.440338
0.414685	-3.413351
0.429558	-3.385922
0.444431	-3.358050
0.459304	-3.329736
0.474177	-3.300980
0.489050	-3.271781
0.503923	-3.242140
0.518795	-3.212056
0.533668	-3.181530
0.548541	-3.150561
0.563414	-3.119150
0.578287	-3.087297
0.593160	-3.055001
0.608033	-3.022263
0.622906	-2.989082
0.637779	-2.955459
0.652652	-2.921394
0.667525	-2.886886
0.682398	-2.851936
0.697271	-2.816543
0.712143	-2.780708
0.727016	-2.744431
0.741889	-2.707711
0.756762	-2.670549
0.771635	-2.632944
0.786508	-2.594897
0.801381	-2.556407
0.816254	-2.517476
0.831127	-2.478101
0.846000	-2.438285
0.860873	-2.398025
0.875746	-2.357324
0.890619	-2.316180
0.905492	-2.274594
0.920364	-2.232565
0.935237	-2.190094
0.950110	-2.147180
0.964983	-2.103824
0.979856	-2.060026
0.994729	-2.015785
1.009602	-1.971102
1.024475	-1.925976
1.039348	-1.880408
1.054221	-1.834398
1.069094	-1.787945
1.083967	-1.741050
1.098840	-1.693712
1.113712	-1.645932
1.128585	-1.597710
1.143458	-1.549045
1.158331	-1.499937
1.173204	-1.450388
1.188077	-1.400396
1.202950	-1.349961
1.217823	-1.299084
1.232696	-1.247765
1.247569	-1.196003
1.262442	-1.143799
1.277315	-1.091153
1.292188	-1.038064
1.307061	-0.984532
1.321933	-0.930559
1.336806	-0.876142
1.351679	-0.821284
1.366552	-0.765983
1.381425	-0.710239
1.396298	-0.654054
1.411171	-0.597425
1.426044	-0.540355
1.440917	-0.482842
1.455790	-0.424886
1.470663	-0.366488
1.485536	-0.307648
1.500409	-0.248366
1.515281	-0.188641
1.530154	-0.128473
1.545027	-0.067863
1.559900	-0.006811
1.574773	0.054684
1.589646	0.116621
1.604519	0.179000
1.619392	0.241822
1.634265	0.305087
1.649138	0.368793
1.664011	0.432943
1.678884	0.497534
1.693757	0.562568
1.708630	0.628044
1.723502	0.693963
1.738375	0.760324
1.753248	0.827128
1.768121	0.894374
1.782994	0.962062
1.797867	1.030193
1.812740	1.098766
1.827613	1.167782
1.842486	1.237240
1.857359	1.307140
1.872232	1.377483
1.887105	1.448269
1.901978	1.519496
1.916850	1.591166
1.931723	1.663279
1.946596	1.735834
1.961469	1.808831
1.976342	1.882271
1.991215	1.956153
2.006088	2.030477
2.020961	2.105244
2.035834	2.180454
2.050707	2.256105
2.065580	2.332199
2.080453	2.408736
2.095326	2.485715
2.110199	2.563136
2.125071	2.641000
2.139944	2.719306
2.154817	2.798055
2.169690	2.877246
2.184563	2.956879
2.199436	3.036955
2.214309	3.117473
2.229182	3.198434
2.244055	3.279837
2.258928	3.361683
2.273801	3.443970
2.288674	3.526701
2.303547	3.609873
2.318419	3.693488
2.333292	3.777546
2.348165	3.862046
2.363038	3.946988
2.377911	4.032373
2.392784	4.118200
2.407657	4.204470
2.422530	4.291181
2.437403	4.378336
2.452276	4.465933
2.467149	4.553972
2.482022	4.642453
2.496895	4.731377
2.511768	4.820744
2.526640	4.910552
2.541513	5.000804
2.556386	5.091497
2.571259	5.182633
2.586132	5.274212
2.601005	5.366233
2.615878	5.458696
2.630751	5.551601
2.645624	5.644950
2.660497	5.738740
2.675370	5.832973
2.690243	5.927648
2.705116	6.022766
2.719989	6.118326
2.734861	6.214328
2.749734	6.310773
2.764607	6.407661
2.779480	6.504990
2.794353	6.602763
2.809226	6.700977
2.824099	6.799634
2.838972	6.898733
2.853845	6.998275
2.868718	7.098259
2.883591	7.198686
2.898464	7.299555
2.913337	7.400866
2.928209	7.502620
2.943082	7.604816
2.957955	7.707455
2.972828	7.810536
2.987701	7.914059
3.002574	8.018025
3.017447	8.122434
3.032320	8.227284
3.047193	8.332577
3.062066	8.438313
3.076939	8.544491
3.091812	8.651111
3.106685	8.758174
3.121558	8.865679
3.136430	8.973626
3.151303	9.082016
3.166176	9.190849
3.181049	9.300123
3.195922	9.409840
3.210795	9.520000
